date,Unnamed: 0,site,code,co,nox,no2,no,o3,so2,pm10,pm2.5,v10,v2.5,nv10,nv2.5,ws,wd,air_temp,latitude,longitude,site_type
2023-06-26 12:00:00,1542613,Bristol Temple Way,BR11,,11.60792,6.96547,3.02773,,,26.087,,,,,,6.9,280.9,17.9,51.457968,-2.583975,Urban Traffic
2023-06-26 13:00:00,1542614,Bristol Temple Way,BR11,,11.84579,7.01189,3.15258,,,29.952,,,,,,7.1,284.3,17.7,51.457968,-2.583975,Urban Traffic
2023-06-26 14:00:00,1542615,Bristol Temple Way,BR11,,13.7963,8.38808,3.52715,,,25.121,,,,,,6.7,283.3,17.4,51.457968,-2.583975,Urban Traffic
2023-06-26 15:00:00,1542616,Bristol Temple Way,BR11,,14.74777,9.24383,3.58957,,,25.121,,,,,,5.9,280.8,17.0,51.457968,-2.583975,Urban Traffic
2023-06-26 16:00:00,1542617,Bristol Temple Way,BR11,,12.60696,8.06023,2.9653,,,19.324,,,,,,5.5,279.0,16.4,51.457968,-2.583975,Urban Traffic
2023-06-26 17:00:00,1542618,Bristol Temple Way,BR11,,11.84579,8.30412,2.30981,,,28.02,,,,,,5.1,279.6,15.7,51.457968,-2.583975,Urban Traffic
2023-06-26 18:00:00,1542619,Bristol Temple Way,BR11,,9.1341,6.54964,1.68554,,,11.594,,,,,,4.5,275.1,14.8,51.457968,-2.583975,Urban Traffic
2023-06-26 19:00:00,1542620,Bristol Temple Way,BR11,,6.75543,5.17604,1.03005,,,15.459,,,,,,3.6,267.8,13.5,51.457968,-2.583975,Urban Traffic
2023-06-26 20:00:00,1542621,Bristol Temple Way,BR11,,8.89623,7.02968,1.21733,,,35.749,,,,,,3.0,259.9,12.6,51.457968,-2.583975,Urban Traffic
2023-06-26 21:00:00,1542622,Bristol Temple Way,BR11,,6.75543,5.60678,0.74913,,,28.986,,,,,,2.6,249.2,11.8,51.457968,-2.583975,Urban Traffic
2023-06-26 22:00:00,1542623,Bristol Temple Way,BR11,,5.13793,4.37217,0.49942,,,18.358,,,,,,2.8,234.5,11.3,51.457968,-2.583975,Urban Traffic
2023-06-26 23:00:00,1542624,Bristol Temple Way,BR11,,3.37771,2.99483,0.24971,,,17.392,,,,,,3.3,234.8,11.4,51.457968,-2.583975,Urban Traffic
2023-06-27 00:00:00,1542625,Bristol Temple Way,BR11,,4.69391,3.92815,0.49942,,,17.392,,,,,,2.8,247.5,11.1,51.457968,-2.583975,Urban Traffic
2023-06-27 01:00:00,1542626,Bristol Temple Way,BR11,,6.02597,4.55825,0.95722,,,26.087,,,,,,3.2,242.8,10.6,51.457968,-2.583975,Urban Traffic
2023-06-27 02:00:00,1542627,Bristol Temple Way,BR11,,4.56705,4.13631,0.28092,,,19.324,,,,,,2.8,231.2,10.6,51.457968,-2.583975,Urban Traffic
2023-06-27 03:00:00,1542628,Bristol Temple Way,BR11,,6.27969,5.46607,0.53063,,,22.223,,,,,,2.4,202.7,10.1,51.457968,-2.583975,Urban Traffic
2023-06-27 04:00:00,1542629,Bristol Temple Way,BR11,,9.27682,8.51106,0.49942,,,23.189,,,,,,2.1,204.2,9.8,51.457968,-2.583975,Urban Traffic
2023-06-27 05:00:00,1542630,Bristol Temple Way,BR11,,13.22542,10.68882,1.65433,,,24.155,,,,,,2.6,190.9,10.5,51.457968,-2.583975,Urban Traffic
2023-06-27 06:00:00,1542631,Bristol Temple Way,BR11,,49.99968,29.13259,13.60917,,,25.121,,,,,,3.1,201.3,11.7,51.457968,-2.583975,Urban Traffic
2023-06-27 07:00:00,1542632,Bristol Temple Way,BR11,,61.70275,34.03949,18.04151,,,,,,,,,4.0,219.9,13.8,51.457968,-2.583975,Urban Traffic
2023-06-27 08:00:00,1542633,Bristol Temple Way,BR11,,15.32039,9.17283,1.90837,,,,,,,,,4.0,226.3,14.1,51.457968,-2.583975,Urban Traffic
2023-06-27 09:00:00,1542634,Bristol Temple Way,BR11,,58.08717,31.71614,17.19874,,,18.358,,,,,,4.3,228.1,15.6,51.457968,-2.583975,Urban Traffic
2023-06-27 10:00:00,1542635,Bristol Temple Way,BR11,,62.46392,35.03996,17.88544,,,23.189,,,,,,5.5,250.6,19.1,51.457968,-2.583975,Urban Traffic
2023-06-27 11:00:00,1542636,Bristol Temple Way,BR11,,39.81897,24.16865,10.20687,,,28.02,,,,,,5.5,247.2,20.3,51.457968,-2.583975,Urban Traffic
2023-06-27 12:00:00,1542637,Bristol Temple Way,BR11,,33.96743,22.1938,7.67857,,,21.256,,,,,,5.6,254.0,18.8,51.457968,-2.583975,Urban Traffic
2023-06-27 13:00:00,1542638,Bristol Temple Way,BR11,,24.69061,15.59716,5.9306,,,31.885,,,,,,4.6,259.5,18.0,51.457968,-2.583975,Urban Traffic
2023-06-27 14:00:00,1542639,Bristol Temple Way,BR11,,20.64687,15.38224,3.43351,,,16.425,,,,,,4.6,254.5,18.2,51.457968,-2.583975,Urban Traffic
2023-06-27 15:00:00,1542640,Bristol Temple Way,BR11,,17.69732,13.10273,2.99651,,,23.189,,,,,,4.2,252.9,17.9,51.457968,-2.583975,Urban Traffic
2023-06-27 16:00:00,1542641,Bristol Temple Way,BR11,,32.7781,23.68464,5.9306,,,21.256,,,,,,3.6,242.0,17.8,51.457968,-2.583975,Urban Traffic
2023-06-27 17:00:00,1542642,Bristol Temple Way,BR11,,24.59547,19.18725,3.52715,,,24.155,,,,,,3.8,251.6,18.5,51.457968,-2.583975,Urban Traffic
2023-06-27 18:00:00,1542643,Bristol Temple Way,BR11,,14.27203,11.68757,1.68554,,,19.324,,,,,,2.8,267.5,17.4,51.457968,-2.583975,Urban Traffic
2023-06-27 19:00:00,1542644,Bristol Temple Way,BR11,,7.56418,5.93693,1.06127,,,38.648,,,,,,2.7,256.3,16.9,51.457968,-2.583975,Urban Traffic
2023-06-27 20:00:00,1542645,Bristol Temple Way,BR11,,6.803,5.27147,0.99884,,,33.817,,,,,,3.2,249.8,15.6,51.457968,-2.583975,Urban Traffic
2023-06-27 21:00:00,1542646,Bristol Temple Way,BR11,,5.51852,4.46559,0.6867,,,28.02,,,,,,3.4,248.7,15.2,51.457968,-2.583975,Urban Traffic
2023-06-27 22:00:00,1542647,Bristol Temple Way,BR11,,6.32727,4.98718,0.87398,,,10.628,,,,,,3.5,249.0,15.0,51.457968,-2.583975,Urban Traffic
2023-06-27 23:00:00,1542648,Bristol Temple Way,BR11,,5.28065,4.61061,0.43699,,,9.662,,,,,,3.9,249.2,14.8,51.457968,-2.583975,Urban Traffic
2023-06-28 00:00:00,1542649,Bristol Temple Way,BR11,,5.58195,5.00763,0.37456,,,9.662,,,,,,4.2,250.8,16.0,51.457968,-2.583975,Urban Traffic
2023-06-28 01:00:00,1542650,Bristol Temple Way,BR11,,5.77224,5.19792,0.37456,,,8.696,,,,,,3.9,252.9,15.9,51.457968,-2.583975,Urban Traffic
2023-06-28 02:00:00,1542651,Bristol Temple Way,BR11,,5.13793,4.22859,0.59306,,,8.696,,,,,,3.4,236.4,15.8,51.457968,-2.583975,Urban Traffic
2023-06-28 03:00:00,1542652,Bristol Temple Way,BR11,,5.23308,4.61089,0.40578,,,14.493,,,,,,3.7,235.7,15.7,51.457968,-2.583975,Urban Traffic
2023-06-28 04:00:00,1542653,Bristol Temple Way,BR11,,6.66028,5.03303,1.06127,,,12.561,,,,,,3.7,232.9,15.6,51.457968,-2.583975,Urban Traffic
2023-06-28 05:00:00,1542654,Bristol Temple Way,BR11,,11.4652,8.54572,1.90404,,,8.696,,,,,,3.9,221.2,15.6,51.457968,-2.583975,Urban Traffic
2023-06-28 06:00:00,1542655,Bristol Temple Way,BR11,,15.79438,10.67333,3.33986,,,16.425,,,,,,4.4,229.5,15.9,51.457968,-2.583975,Urban Traffic
2023-06-28 07:00:00,1542656,Bristol Temple Way,BR11,,12.22637,7.63178,2.99651,,,19.324,,,,,,4.3,232.5,16.1,51.457968,-2.583975,Urban Traffic
2023-06-28 08:00:00,1542657,Bristol Temple Way,BR11,,15.65166,10.67419,3.24622,,,20.29,,,,,,4.5,233.6,17.0,51.457968,-2.583975,Urban Traffic
2023-06-28 09:00:00,1542658,Bristol Temple Way,BR11,,20.21871,12.22604,5.21269,,,19.324,,,,,,4.6,238.0,17.7,51.457968,-2.583975,Urban Traffic
2023-06-28 10:00:00,1542659,Bristol Temple Way,BR11,,19.74298,12.85109,4.49477,,,15.459,,,,,,4.0,243.6,18.2,51.457968,-2.583975,Urban Traffic
2023-06-28 11:00:00,1542660,Bristol Temple Way,BR11,,24.50032,14.21035,6.71094,,,15.459,,,,,,3.8,244.9,18.6,51.457968,-2.583975,Urban Traffic
2023-06-28 12:00:00,1542661,Bristol Temple Way,BR11,,21.07503,13.41738,4.99419,,,37.682,,,,,,3.4,254.1,18.8,51.457968,-2.583975,Urban Traffic
2023-06-28 13:00:00,1542662,Bristol Temple Way,BR11,,17.03129,10.57015,4.21385,,,20.29,,,,,,3.5,270.2,19.4,51.457968,-2.583975,Urban Traffic
2023-06-28 14:00:00,1542663,Bristol Temple Way,BR11,,15.74681,9.85999,3.83928,,,10.628,,,,,,4.0,288.7,19.2,51.457968,-2.583975,Urban Traffic
2023-06-28 15:00:00,1542664,Bristol Temple Way,BR11,,17.18987,10.99994,4.03697,,,12.561,,,,,,4.3,278.7,18.3,51.457968,-2.583975,Urban Traffic
2023-06-28 16:00:00,1542665,Bristol Temple Way,BR11,,14.55747,9.67572,3.1838,,,16.425,,,,,,4.4,279.8,17.8,51.457968,-2.583975,Urban Traffic
2023-06-28 17:00:00,1542666,Bristol Temple Way,BR11,,12.79726,8.87271,2.55952,,,7.73,,,,,,4.4,272.9,17.5,51.457968,-2.583975,Urban Traffic
2023-06-28 18:00:00,1542667,Bristol Temple Way,BR11,,13.89144,10.2062,2.40345,,,11.594,,,,,,4.5,273.1,17.0,51.457968,-2.583975,Urban Traffic
2023-06-28 19:00:00,1542668,Bristol Temple Way,BR11,,10.51373,7.35495,2.0601,,,19.324,,,,,,4.2,268.0,16.6,51.457968,-2.583975,Urban Traffic
2023-06-28 20:00:00,1542669,Bristol Temple Way,BR11,,12.93998,10.45124,1.62311,,,7.73,,,,,,4.3,277.4,16.1,51.457968,-2.583975,Urban Traffic
2023-06-28 21:00:00,1542670,Bristol Temple Way,BR11,,8.56322,7.22313,0.87398,,,11.594,,,,,,4.7,271.0,15.4,51.457968,-2.583975,Urban Traffic
2023-06-28 22:00:00,1542671,Bristol Temple Way,BR11,,7.27874,6.36939,0.59306,,,9.662,,,,,,4.1,278.3,15.1,51.457968,-2.583975,Urban Traffic
2023-06-28 23:00:00,1542672,Bristol Temple Way,BR11,,10.32344,8.12186,1.43583,,,9.662,,,,,,3.6,282.5,15.0,51.457968,-2.583975,Urban Traffic
2023-06-29 00:00:00,1542673,Bristol Temple Way,BR11,,15.85781,9.66788,4.03697,,,6.763,,,,,,3.4,328.4,14.7,51.457968,-2.583975,Urban Traffic
2023-06-29 01:00:00,1542674,Bristol Temple Way,BR11,,11.29076,7.14287,2.70519,,,5.797,,,,,,3.6,355.8,14.3,51.457968,-2.583975,Urban Traffic
2023-06-29 02:00:00,1542675,Bristol Temple Way,BR11,,15.60409,10.86592,3.09016,,,5.797,,,,,,3.3,5.9,14.1,51.457968,-2.583975,Urban Traffic
2023-06-29 03:00:00,1542676,Bristol Temple Way,BR11,,9.32439,6.59636,1.77918,,,10.628,,,,,,3.2,352.0,12.6,51.457968,-2.583975,Urban Traffic
2023-06-29 04:00:00,1542677,Bristol Temple Way,BR11,,14.65262,10.82379,2.4971,,,7.73,,,,,,3.3,359.9,11.9,51.457968,-2.583975,Urban Traffic
2023-06-29 05:00:00,1542678,Bristol Temple Way,BR11,,32.82567,21.14776,7.61614,,,13.527,,,,,,3.1,0.8,11.5,51.457968,-2.583975,Urban Traffic
2023-06-29 06:00:00,1542679,Bristol Temple Way,BR11,,74.40486,40.13687,22.349,,,16.425,,,,,,3.1,0.2,11.5,51.457968,-2.583975,Urban Traffic
2023-06-29 07:00:00,1542680,Bristol Temple Way,BR11,,55.09004,28.33613,17.44845,,,11.594,,,,,,2.9,355.0,12.8,51.457968,-2.583975,Urban Traffic
2023-06-29 08:00:00,1542681,Bristol Temple Way,BR11,,39.10537,21.30133,11.61149,,,9.662,,,,,,4.1,349.5,15.9,51.457968,-2.583975,Urban Traffic
2023-06-29 09:00:00,1542682,Bristol Temple Way,BR11,,38.10632,22.31242,10.30052,,,16.425,,,,,,4.5,341.0,17.2,51.457968,-2.583975,Urban Traffic
2023-06-29 10:00:00,1542683,Bristol Temple Way,BR11,,31.25575,17.66342,8.86469,,,18.358,,,,,,5.0,336.1,17.8,51.457968,-2.583975,Urban Traffic
2023-06-29 11:00:00,1542684,Bristol Temple Way,BR11,,28.3062,17.01116,7.36643,,,20.29,,,,,,4.9,335.3,18.5,51.457968,-2.583975,Urban Traffic
2023-06-29 12:00:00,1542685,Bristol Temple Way,BR11,,24.50032,17.36913,4.65084,,,18.358,,,,,,4.9,328.8,19.0,51.457968,-2.583975,Urban Traffic
2023-06-29 13:00:00,1542686,Bristol Temple Way,BR11,,19.50511,13.57043,3.8705,,,17.392,,,,,,4.5,309.5,19.0,51.457968,-2.583975,Urban Traffic
2023-06-29 14:00:00,1542687,Bristol Temple Way,BR11,,17.36431,12.09967,3.43351,,,19.324,,,,,,4.0,298.3,18.8,51.457968,-2.583975,Urban Traffic
2023-06-29 15:00:00,1542688,Bristol Temple Way,BR11,,13.7963,8.34022,3.55836,,,53.141,,,,,,4.1,311.6,17.2,51.457968,-2.583975,Urban Traffic
2023-06-29 16:00:00,1542689,Bristol Temple Way,BR11,,12.55939,7.91694,3.02773,,,27.054,,,,,,5.8,311.4,18.2,51.457968,-2.583975,Urban Traffic
2023-06-29 17:00:00,1542690,Bristol Temple Way,BR11,,13.0827,8.91885,2.71559,,,19.324,,,,,,5.4,306.4,17.4,51.457968,-2.583975,Urban Traffic
2023-06-29 18:00:00,1542691,Bristol Temple Way,BR11,,15.17593,10.72492,2.90287,,,28.986,,,,,,4.3,295.1,16.2,51.457968,-2.583975,Urban Traffic
2023-06-29 19:00:00,1542692,Bristol Temple Way,BR11,,29.44796,20.3545,5.9306,,,13.527,,,,,,4.1,284.4,14.3,51.457968,-2.583975,Urban Traffic
2023-06-29 20:00:00,1542693,Bristol Temple Way,BR11,,31.20818,23.64625,4.93176,,,13.527,,,,,,4.0,280.0,12.9,51.457968,-2.583975,Urban Traffic
2023-06-29 21:00:00,1542694,Bristol Temple Way,BR11,,25.45179,20.52218,3.21501,,,14.493,,,,,,3.9,283.1,12.1,51.457968,-2.583975,Urban Traffic
2023-06-29 22:00:00,1542695,Bristol Temple Way,BR11,,12.27395,10.50312,1.15491,,,18.358,,,,,,2.8,281.6,11.5,51.457968,-2.583975,Urban Traffic
2023-06-29 23:00:00,1542696,Bristol Temple Way,BR11,,7.99234,6.07793,1.24855,,,15.459,,,,,,2.1,233.8,10.7,51.457968,-2.583975,Urban Traffic
